date,quantity
2016-01-08,18263
2016-01-11,106140
2016-01-12,608
2016-01-13,3493
2016-01-14,178
2016-01-15,20756
2016-01-19,19232
2016-01-20,1263
2016-01-21,787
2016-01-22,8383
2016-01-25,9429
2016-01-26,1761
2016-01-27,4684
2016-01-28,14593
2016-01-29,7779
2016-02-01,3609
2016-02-02,54432
2016-02-03,315
2016-02-04,2217
2016-02-05,1783
2016-02-08,12669
2016-02-09,26995
2016-02-10,2431
2016-02-11,370329
2016-02-12,2
2016-02-16,13022
2016-02-17,4623
2016-02-18,8158
2016-02-19,3361
2016-02-22,76061
2016-02-23,250
2016-02-24,75515
2016-02-25,8395
2016-02-26,384
2016-02-29,19154
2016-03-01,222
2016-03-02,356676
2016-03-03,838750
2016-03-04,1652
2016-03-07,2840
2016-03-08,4398
2016-03-09,3149
2016-03-10,4693
2016-03-11,2981
2016-03-14,21399
2016-03-15,819914
2016-03-16,2125
2016-03-17,3431
2016-03-18,3153
2016-03-21,4558
2016-03-22,2756
2016-03-23,25373
2016-03-24,122803
2016-03-28,1947
2016-03-29,78835
2016-03-30,2688
2016-03-31,1860
2016-04-01,500
2016-04-04,58858
2016-04-05,16943
2016-04-06,17982
2016-04-08,52
2016-04-11,1994
2016-04-12,9084
2016-04-13,8290
2016-04-14,8517
2016-04-15,6205
2016-04-18,173634
2016-04-19,2137
2016-04-20,3812
2016-04-21,1923
2016-04-22,6523
2016-04-25,2720
2016-04-26,33855
2016-04-27,8786
2016-04-28,12540
2016-04-29,54
2016-05-02,4503
2016-05-03,15726
2016-05-04,14758
2016-05-05,27986
2016-05-06,34
2016-05-09,187235
2016-05-10,294371
2016-05-11,6867
2016-05-12,7369
2016-05-16,3260
2016-05-17,15028
2016-05-18,4278
2016-05-19,268238
2016-05-20,588120
2016-05-23,12079
2016-05-24,12920
2016-05-25,11817
2016-05-26,37127
2016-05-27,19317
2016-05-31,400
2016-06-01,26
2016-06-02,13307
2016-06-03,11595
2016-06-06,6537
2016-06-07,4406
2016-06-08,67589
2016-06-09,2233
2016-06-10,13019
2016-06-13,1
2016-06-15,657
2016-06-16,3912
2016-06-17,100
2016-06-20,1608
2016-06-23,42196
2016-06-24,1431
2016-06-28,1
2016-06-29,5409
2016-06-30,3035
2016-07-01,165223
2016-07-05,3156
2016-07-06,917
2016-07-07,66323
2016-07-11,17
2016-07-13,4449
2016-07-14,6789
2016-07-18,31963
2016-07-19,8550
2016-07-20,18833
2016-07-21,10911
2016-07-22,2457
2016-07-25,24365
2016-07-26,2307
2016-07-27,1619
2016-07-28,3876
2016-07-29,2263
2016-08-01,116
2016-08-02,1
2016-08-03,7554
2016-08-04,8667
2016-08-05,695
2016-08-08,2644
2016-08-09,3403
2016-08-11,18429
2016-08-15,1988
2016-08-16,4713
2016-08-17,83001
2016-08-18,37663
2016-08-22,3582
2016-08-23,1117
2016-08-24,3281
2016-08-25,4191
2016-08-26,4755
2016-08-29,2409
2016-08-30,996
2016-08-31,24617
2016-09-01,301
2016-09-02,6291
2016-09-06,754
2016-09-07,1528
2016-09-08,186747
2016-09-09,2096
2016-09-12,2934
2016-09-13,80
2016-09-14,128
2016-09-15,7
2016-09-16,2842
2016-09-19,9877
2016-09-20,312453
2016-09-21,6901
2016-09-22,11758
2016-09-23,3318
2016-09-27,922
2016-09-28,2067
2016-09-29,4409
2016-09-30,2140
2016-10-03,4774
2016-10-04,18849
2016-10-05,5109
2016-10-06,31296
2016-10-07,219
2016-10-11,395
2016-10-12,5151
2016-10-13,3664
2016-10-14,250
2016-10-17,1663
2016-10-18,1900
2016-10-19,1524
2016-10-20,6368
2016-10-21,151
2016-10-24,4787
2016-10-25,2
2016-10-26,3081
2016-10-27,2073
2016-10-28,965
2016-10-31,986
2016-11-01,3625
2016-11-02,2326
2016-11-03,1280
2016-11-09,1912
2016-11-10,3613
2016-11-15,8197
2016-11-16,7164
2016-11-18,31935
2016-11-22,33207
2016-11-25,37944
2016-11-28,3639
2016-11-29,29542
2016-12-02,914
2016-12-05,437543
2016-12-07,80
2016-12-08,154652
2016-12-09,2
2016-12-12,2145
2016-12-13,2104
2016-12-14,1943
2016-12-15,1
2016-12-16,402267
2016-12-20,12
2016-12-22,18614
2016-12-23,1885
2016-12-27,17240
2016-12-28,7
2016-12-29,191
2016-12-30,50
2017-01-04,718
2017-01-06,1911
2017-01-09,10
2017-01-11,411
2017-01-12,3458
2017-01-13,3100
2017-01-17,16269
2017-01-18,7075
2017-01-19,20
2017-01-20,1421
2017-01-23,35
2017-01-24,375
2017-01-25,4503
2017-01-30,4242
2017-01-31,821
2017-02-01,225
2017-02-06,8380
2017-02-07,250
2017-02-08,300
2017-02-14,457
2017-02-15,490
2017-02-16,305924
2017-02-17,352
2017-02-21,447967
2017-02-22,837
2017-02-23,283
2017-02-27,2773
2017-03-03,10800
2017-03-06,2493
2017-03-07,861
2017-03-08,132
2017-03-09,78
2017-03-10,1799
2017-03-13,1524
2017-03-14,363
2017-03-15,100000
2017-03-16,19295
2017-03-22,4419
2017-03-27,70
2017-03-28,42
2017-03-29,839
2017-03-30,88
2017-03-31,58
2017-04-03,4918
2017-04-05,5723
2017-04-06,1462
2017-04-11,2725
2017-04-12,1381
2017-04-13,16
2017-04-17,426
2017-04-19,100
2017-04-26,699
2017-04-28,400
2017-05-02,183758
2017-05-03,38575
2017-05-04,13636
2017-05-05,101018
2017-05-08,100
2017-05-09,205
2017-05-10,20
2017-05-11,98
2017-05-12,550
2017-05-22,13
2017-05-23,214
2017-05-24,1300
2017-05-25,100
2017-05-26,213
2017-05-30,125
2017-05-31,1864
2017-06-01,24
2017-06-02,4567
2017-06-05,2862
2017-06-06,85
2017-06-07,745
2017-06-12,688
2017-06-14,2625
2017-06-15,2824
2017-06-16,5835
2017-06-20,2133
2017-06-21,1849
2017-06-22,25072
2017-06-27,16754
2017-06-30,2373
2017-07-03,589
2017-07-05,1215
2017-07-10,413
2017-07-17,11
2017-07-19,320261
2017-07-20,1048
2017-07-21,47730
2017-07-24,47998
2017-07-25,40469
2017-07-26,624723
2017-07-27,1564
2017-07-28,2939
2017-08-01,100
2017-08-02,5273
2017-08-03,4588
2017-08-04,89
2017-08-07,92644
2017-08-08,314
2017-08-09,3006
2017-08-10,12132
2017-08-15,58782
2017-08-16,3737
2017-08-23,137
2017-08-24,1200
2017-08-25,35273
2017-08-30,200
2017-08-31,2429
2017-09-01,243
2017-09-11,1075
2017-09-15,6891
2017-09-19,1070566
2017-09-20,2303
2017-09-21,9741
2017-09-22,9829
2017-09-25,173
2017-09-26,7776
2017-09-27,850
2017-10-03,302
2017-10-06,61
2017-10-10,5308
2017-10-11,464
2017-10-12,37593
2017-10-17,254
2017-10-18,50
2017-10-19,805
2017-10-24,500000
2017-10-26,15425
2017-10-27,998
2017-10-30,292283
2017-10-31,175567
2017-11-01,2588
2017-11-02,9487
2017-11-03,743
2017-11-06,10081
2017-11-07,21644
2017-11-08,61124
2017-11-13,2694
2017-11-14,119586
2017-11-16,2010
2017-11-20,1839
2017-11-24,50332
2017-11-27,100
2017-11-28,624619
2017-11-29,84
2017-11-30,12458
2017-12-01,5365
2017-12-06,1
2017-12-08,1
2017-12-11,2384
2017-12-12,1714
2017-12-13,211
2017-12-14,35875
2017-12-15,221
2017-12-19,9814
2017-12-20,824
2017-12-28,693
2018-01-05,125852
2018-01-08,33477
2018-01-09,201927
2018-01-10,1843
2018-01-11,1308
2018-01-12,2275
2018-01-16,908
2018-01-17,126903
2018-01-18,2773
2018-01-19,2948
2018-01-23,70666
2018-01-24,53
2018-01-25,20894
2018-01-29,304
2018-01-30,337187
2018-01-31,112572
2018-02-02,2512
2018-02-05,19
2018-02-06,17300
2018-02-07,9756
2018-02-08,15367
2018-02-09,15339
2018-02-12,300
2018-02-13,807640
2018-02-14,155164
2018-02-15,275336
2018-02-16,1887
2018-02-21,120966
2018-02-22,802
2018-02-23,194936
2018-02-26,96395
2018-02-27,501
2018-02-28,1223
2018-03-01,17065
2018-03-02,41730
2018-03-05,4606
2018-03-06,2565
2018-03-07,8485
2018-03-08,100793
2018-03-13,172139
2018-03-14,15772
2018-03-15,40527
2018-03-19,3674
2018-03-20,129997
2018-03-23,900
2018-03-26,113
2018-03-27,3700
2018-03-28,10511
2018-04-02,24074
2018-04-03,4034
2018-04-04,9957
2018-04-05,454438
2018-04-06,277218
2018-04-09,87669
2018-04-10,326849
2018-04-11,5916
2018-04-13,2834
2018-04-16,128463
2018-04-17,47068
2018-04-18,26136
2018-04-19,45600
2018-04-20,507
2018-04-24,873636
2018-04-25,1232
2018-04-26,235273
2018-04-27,150146
2018-04-30,196
2018-05-01,6700
2018-05-02,22498
2018-05-03,24632
2018-05-08,18760
2018-05-09,14599
2018-05-10,1994
2018-05-11,35278
2018-05-14,363957
2018-05-15,190142
2018-05-16,300
2018-05-17,54457
2018-05-18,160678
2018-05-21,17689
2018-05-22,8855
2018-05-23,67959
2018-05-25,28378
2018-05-30,35457
2018-06-01,35329
2018-06-05,614469
2018-06-06,789
2018-06-07,12880
2018-06-08,61097
2018-06-11,1553
2018-06-12,833230
2018-06-14,5775
2018-06-15,77579
2018-06-19,146102
2018-06-20,24434
2018-06-21,30572
2018-06-25,4669
2018-06-26,54094
2018-06-27,6792
2018-07-02,1473
2018-07-03,95
2018-07-05,1001
2018-07-11,1898
2018-07-12,100
2018-07-17,138230
2018-07-18,125422
2018-07-23,239
2018-07-24,89064
2018-07-27,872
2018-07-30,4408
2018-07-31,5510
2018-08-01,27312
2018-08-06,522268
2018-08-07,23284
2018-08-10,600
2018-08-14,1400
2018-08-16,38230
2018-08-17,46986
2018-08-21,661
2018-08-24,2807
2018-08-28,6900
2018-08-29,3829
2018-08-31,6768
2018-09-05,65550
2018-09-07,680
2018-09-10,5225
2018-09-11,11501
2018-09-13,4609
2018-09-14,99730
2018-09-18,24213
2018-09-21,20028
2018-09-24,44
2018-09-25,128154
2018-09-26,1473
2018-09-27,920
2018-10-01,84145
2018-10-02,13248
2018-10-10,9242
2018-10-11,21894
2018-10-12,36256
2018-10-15,21794
2018-10-16,800
2018-10-17,8000
2018-10-23,14596
2018-10-24,6859
2018-10-25,113109
2018-10-26,17847
2018-10-29,69335
2018-10-30,85904
2018-10-31,82175
2018-11-01,3000
2018-11-05,28624
2018-11-06,16621
2018-11-08,8917
2018-11-09,1095
2018-11-14,855887
2018-11-15,1550
2018-11-16,7820
2018-11-21,16102
2018-11-23,305
2018-11-26,3814
2018-11-28,133091
2018-11-29,3818
2018-11-30,8932
2018-12-04,700
2018-12-05,4172
2018-12-06,2701
2018-12-10,774
2018-12-11,2189
2018-12-12,4440
2018-12-13,2184
2018-12-14,360
2018-12-19,1559
2018-12-20,667
2018-12-21,848843
2018-12-24,140
2018-12-26,194807
2018-12-27,143
2019-01-02,11460
2019-01-04,74593
2019-01-07,13819
2019-01-08,28337
2019-01-09,4451
2019-01-11,61975
2019-01-15,500
2019-01-16,2277
2019-01-17,440
2019-01-18,4216
2019-01-23,63400
2019-01-24,2927
2019-01-25,2067
2019-01-28,11319
2019-01-29,602505
2019-02-04,75000
2019-02-05,656
2019-02-06,74
2019-02-11,220
2019-02-13,6172
2019-02-14,118
2019-02-15,9277
2019-02-19,5889
2019-02-20,17201
2019-02-21,214
2019-02-22,2082
2019-02-25,851
2019-02-26,1844
2019-02-27,4566
2019-02-28,29795
2019-03-01,826
2019-03-04,10559
2019-03-05,12679
2019-03-06,9974
2019-03-08,106
2019-03-11,13839
2019-03-13,38469
2019-03-14,15972
2019-03-15,714
2019-03-18,164
2019-03-19,45353
2019-03-21,8908
2019-03-22,1
2019-03-25,1
2019-03-26,11627
2019-03-29,265
2019-04-01,601
2019-04-02,301
2019-04-03,235
2019-04-04,2947
2019-04-05,498
2019-04-08,147499
2019-04-09,2400
2019-04-11,38963
2019-04-12,1
2019-04-15,1
2019-04-16,1
2019-04-17,1300
2019-04-22,1430
2019-04-23,25252
2019-04-24,3179
2019-04-30,13086
2019-05-01,4054
2019-05-02,500
2019-05-03,56
2019-05-07,5726
2019-05-08,216
2019-05-10,389
2019-05-14,670
2019-05-15,629
2019-05-16,6070
2019-05-17,2218
2019-05-20,2692
2019-05-21,5887
2019-05-22,508285
2019-05-23,1
2019-05-24,1467
2019-05-28,2840
2019-05-29,100
2019-06-03,111
2019-06-04,1233
2019-06-05,6248
2019-06-06,4440
2019-06-10,84362
2019-06-11,49256
2019-06-12,6595
2019-06-13,23085
2019-06-14,1926
2019-06-17,1388
2019-06-18,2240
2019-06-25,18192
2019-06-27,2292
2019-07-01,5893
2019-07-02,300
2019-07-03,100
2019-07-05,449
2019-07-08,40558
2019-07-09,39940
2019-07-10,28706
2019-07-12,5024
2019-07-15,100
2019-07-16,4166
2019-07-17,222
2019-07-22,7355
2019-07-23,97
2019-07-25,2453
2019-07-29,81
2019-07-30,24568
2019-07-31,1628
2019-08-05,10876
2019-08-06,200
2019-08-07,734
2019-08-08,1960
2019-08-09,452188
2019-08-15,37318
2019-08-20,2802
2019-08-21,2221
2019-08-23,3000
2019-08-27,1195
2019-08-28,1152
2019-08-29,4574
2019-09-04,10238
2019-09-05,17134
2019-09-06,1456
2019-09-09,46649
2019-09-10,8213
2019-09-11,190
2019-09-17,14
2019-09-19,1
2019-09-23,7040
2019-09-24,10065
2019-09-25,57
2019-09-26,79667
2019-09-27,10885
2019-10-02,488
2019-10-03,2800
2019-10-07,113949
2019-10-08,157114
2019-10-09,1
2019-10-10,540
2019-10-16,3685
2019-10-17,5318
2019-10-18,492
2019-10-22,547
2019-10-23,225
2019-10-24,51
2019-10-28,27101
2019-10-29,7200
2019-10-31,20125
2019-11-01,2541
2019-11-05,4697
2019-11-06,545
2019-11-07,8
2019-11-12,20150
2019-11-13,3900
2019-11-14,49058
2019-11-15,371
2019-11-18,14459
2019-11-19,22787
2019-11-21,10042
2019-11-22,15
2019-11-25,50
2019-11-26,100
2019-11-27,2486
2019-11-29,60621
2019-12-02,1498
2019-12-03,9592
2019-12-04,4242
2019-12-05,3277
2019-12-10,4101
2019-12-12,6444
2019-12-13,84460
2019-12-16,2539
2019-12-17,50
2019-12-23,375
2019-12-24,510209
2019-12-26,2410
2019-12-30,74
2020-01-02,16686
2020-01-03,6077
2020-01-07,448
2020-01-08,15
2020-01-09,9826
2020-01-10,2099
2020-01-13,150
2020-01-14,3489
2020-01-15,180
2020-01-21,208920
2020-01-22,44910
2020-01-23,763
2020-01-27,28214
2020-01-28,27217
2020-01-30,1298
2020-01-31,35009
2020-02-03,35338
2020-02-04,61846
2020-02-06,22174
2020-02-07,703
2020-02-10,15300
2020-02-11,2039
2020-02-13,51952
2020-02-14,11331
2020-02-19,2805
2020-02-20,73875
2020-02-24,721
2020-02-25,2900
2020-02-26,80221
2020-02-27,12176
2020-03-02,202042
2020-03-03,3642
2020-03-05,443
2020-03-06,17377
2020-03-09,433
2020-03-10,42162
2020-03-11,4002
2020-03-12,160
2020-03-13,50
2020-03-16,101947
2020-03-17,86017
2020-03-18,269
2020-03-19,3721
2020-03-23,270976
2020-03-24,13073
2020-03-25,13342
2020-03-26,1019
2020-03-30,54748
2020-03-31,520
2020-04-01,12281
2020-04-03,50
2020-04-07,1100
2020-04-08,1916
2020-04-13,9452
2020-04-14,764
2020-04-21,85313
2020-04-22,140606
2020-04-23,1588
2020-04-24,2110
2020-04-27,591
2020-04-28,357290
2020-05-04,210
2020-05-05,1491
2020-05-07,12518
2020-05-08,1778
2020-05-11,5295
2020-05-12,1536
2020-05-13,1304
2020-05-15,35
2020-05-18,82537
2020-05-19,2200
2020-05-20,533
2020-05-21,2724
2020-05-22,35370
2020-05-26,993
2020-05-29,419
2020-06-02,1500
2020-06-03,338
2020-06-05,184
2020-06-09,12700
2020-06-15,1
2020-06-16,26
2020-06-18,1162
2020-06-19,1336
2020-06-22,87733
2020-06-23,191100
2020-06-24,3709
2020-06-30,34177
2020-07-01,294
2020-07-02,287
2020-07-06,405226
2020-07-07,28800
2020-07-08,600
2020-07-10,128
2020-07-13,3440
2020-07-14,1405
2020-07-16,2242
2020-07-17,912
2020-07-21,101
2020-07-24,5305
2020-07-28,15275
2020-07-29,2792
2020-07-30,3381
2020-07-31,124
2020-08-03,332
2020-08-04,21990
2020-08-05,13943
2020-08-10,58913
2020-08-11,26771
2020-08-12,9051
2020-08-13,50
2020-08-14,5
2020-08-19,3098
2020-08-20,13106
2020-08-21,570
2020-08-24,1220
2020-08-25,14131
2020-08-27,904
2020-08-28,679
2020-09-01,132042
2020-09-04,6174
2020-09-08,10196
2020-09-09,104250
2020-09-15,1242
2020-09-16,98
2020-09-18,200
2020-09-21,3046
2020-09-22,36677
2020-09-28,9159
2020-09-29,8400
2020-10-01,192
2020-10-05,4107
2020-10-07,25753
2020-10-13,3293
2020-10-14,26171
2020-10-15,1012
2020-10-19,1547
2020-10-20,27151
2020-10-22,215388
2020-10-28,1094
2020-10-29,4684
2020-10-30,75370
2020-11-04,1150
2020-11-05,4226
2020-11-06,1320
2020-11-09,502
2020-11-10,30901
2020-11-17,107
2020-11-18,12234
2020-11-19,3500
2020-11-20,1022
2020-11-23,462
2020-11-24,1
2020-11-25,101416
2020-12-01,5600
2020-12-04,66146
2020-12-07,44613
2020-12-08,12988
2020-12-10,4552
2020-12-11,3324
2020-12-14,25220
2020-12-15,10472
2020-12-17,158
2020-12-18,9949
2020-12-21,1
2020-12-22,101
2020-12-23,16192
2020-12-28,60508
2020-12-29,2759
2020-12-30,21250
2021-01-04,60
2021-01-05,561
2021-01-06,19744
2021-01-07,208844
2021-01-08,1349
2021-01-11,1175
2021-01-14,258
2021-01-15,1013
2021-01-20,34126
2021-01-21,22010
2021-01-22,15000
2021-01-26,4559
2021-01-27,22255
2021-01-28,258074
2021-01-29,134211
2021-02-01,433
2021-02-02,4900
2021-02-03,10813
2021-02-05,2070
2021-02-09,7000
2021-02-10,95
2021-02-11,5040
2021-02-12,4814
2021-02-16,5
2021-02-17,4400
2021-02-18,12574
2021-02-19,350
2021-02-22,456
2021-02-23,1147
2021-02-24,797
2021-02-25,798
2021-02-26,799
2021-03-01,2200
2021-03-02,2312
2021-03-03,800
2021-03-04,911
2021-03-05,4956
2021-03-08,800
2021-03-09,9189
2021-03-10,741
2021-03-16,713
2021-03-17,713
2021-03-18,4098
2021-03-19,905
2021-03-26,8604
2021-03-29,8897
2021-03-30,800
2021-03-31,35961
2021-04-01,19821
2021-04-05,78057
2021-04-06,6551
2021-04-07,299695
2021-04-08,13981
2021-04-09,7162
2021-04-12,45043
2021-04-13,17795
2021-04-14,15
2021-04-19,10515
2021-04-20,5002
2021-04-22,2092
2021-04-23,35607
2021-04-26,72
2021-04-27,38681
2021-05-03,103087
2021-05-10,50
2021-05-11,200
2021-05-12,23614
2021-05-17,23136
2021-05-18,20271
2021-05-19,7491
2021-05-20,797
2021-05-21,200
2021-05-24,10725
2021-05-26,2240
2021-05-28,29
2021-06-01,4646
2021-06-02,90
2021-06-03,10153
2021-06-04,5150
2021-06-07,27046
2021-06-08,300
2021-06-09,24
2021-06-10,4000
2021-06-11,137
2021-06-14,12968
2021-06-15,14675
2021-06-16,2327
2021-06-17,100
2021-06-22,9172
2021-06-23,7286
2021-06-24,801
2021-06-28,282
2021-06-30,2000
2021-07-01,800
2021-07-02,596
2021-07-06,296
2021-07-07,12164
2021-07-08,53536
2021-07-09,1440
2021-07-12,10
2021-07-13,1246
2021-07-15,10923
2021-07-16,63
2021-07-20,371272
2021-07-21,1589
2021-07-22,20919
2021-07-27,7281
2021-07-28,23037
2021-08-02,115
2021-08-05,146561
2021-08-09,125469
2021-08-10,2346
2021-08-11,169
2021-08-17,24200
2021-08-18,519
2021-08-19,21450
2021-08-24,1964
2021-08-30,246
2021-08-31,69
2021-09-01,15000
2021-09-08,900
2021-09-09,4494
2021-09-10,15835
2021-09-15,1585
2021-09-16,69546
2021-09-20,10293
2021-09-27,4925
2021-09-28,16
2021-09-29,13881
2021-09-30,49087
2021-10-01,40
2021-10-04,127
2021-10-05,1877
2021-10-06,22862
2021-10-08,374
2021-10-13,2222
2021-10-14,93
2021-10-15,125
2021-10-19,14820
2021-10-21,11935
2021-10-22,69
2021-10-25,61
2021-10-26,9884
2021-10-28,1000
2021-10-29,3664
2021-11-01,33212
2021-11-02,1244
2021-11-03,948
2021-11-04,112815
2021-11-05,18899
2021-11-08,248
2021-11-09,2693
2021-11-15,123
2021-11-16,31721
2021-11-17,165
2021-11-18,37800
2021-11-23,3864
2021-11-24,16865
2021-11-26,3275
2021-11-29,1324
2021-11-30,727
2021-12-03,500
2021-12-08,75
2021-12-09,1806
2021-12-10,43185
2021-12-15,252307
2021-12-16,13100
2021-12-21,4535
2021-12-27,9908
2021-12-28,100
2021-12-29,235
2021-12-31,527
2022-01-04,10989
2022-01-05,1157
2022-01-06,141
2022-01-10,1035
2022-01-11,201
2022-01-12,98558
2022-01-13,74
2022-01-18,4920
2022-01-26,22707
2022-01-28,11385
2022-02-01,32844
2022-02-02,46
2022-02-03,23027
2022-02-04,241
2022-02-07,671
2022-02-08,5317
2022-02-11,1237
2022-02-14,328810
2022-02-16,19277
2022-02-17,13362
2022-02-18,399
2022-02-22,57991
2022-02-23,8376
2022-02-24,8430
2022-02-25,1676
2022-02-28,797
2022-03-01,2573
2022-03-02,438
2022-03-03,2969
2022-03-07,279
2022-03-09,60317
2022-03-11,35
2022-03-15,1806
2022-03-18,14
2022-03-21,56882
2022-03-22,639086
2022-03-23,2608
2022-03-25,857004
2022-03-28,6025
2022-04-01,190
2022-04-04,1185
2022-04-13,5248
2022-04-14,80
2022-04-18,28
2022-04-29,25297
2022-05-02,464
2022-05-10,3015
2022-05-11,214
2022-06-01,12411
2022-06-02,1829
2022-06-06,35
2022-06-07,401
2022-06-10,1
2022-06-14,12653
2023-03-06,367729
2023-03-07,345445
2023-03-08,3
2023-03-09,190
2023-03-13,19
2023-03-14,4346
2023-03-15,15219
2023-03-17,260
2023-03-20,558
2023-03-21,35670
2023-03-22,4290
2023-03-23,9
2023-03-27,24792
2023-03-28,15049
2023-03-29,5
2023-03-30,1
2023-03-31,518
2023-08-15,10
2023-08-17,4600
2023-08-22,649
2023-08-29,600
2025-08-15,30
2025-08-18,3900
2025-08-19,10
2025-08-21,200
2025-08-25,20
2025-08-27,5
